K5-6           003.6+04.9  0.114  5                   8.55 5                      7.81 5                   -0.74      --              -75.4                --               -- (V/IIb/III/IV)D
K5-7           003.1+04.1  0.160  5                   8.33 5                      7.72 5                   -0.61      --                                   --               -- (IIa/V)D
K5-9                       0.157  5                   8.48 5                      7.75 5                   -0.73      --                                   --               -- (V/IIa)D
K5-11          002.3+02.2  0.191  5                   8.87 5                      8.26 5                   -0.61      --                                   --               -- (V/IIa)D
K5-12                      0.106  5                   8.91 5                      8.28 5                   -0.63      --                                   --               -- (V/IIb/III/IV)D
K5-13          002.6+02.1  0.140  5                   8.80 5                      8.50 5                   -0.30      --             +246.8                --               -- (I/V)D
K5-14          003.9+02.6  0.116  5                   8.50 5                      7.95 5                   -0.55      --                                   --               -- (V/IIa)D
K5-16          002.8+01.8  0.141  5                   8.97 5                      8.47 5                   -0.50      --              -22.9           10.0 63               -- (IIa/V)D
K5-17                      0.076  5                   8.20 5                      7.61 5                   -0.59      --                                   --               -- (V/IIa)D
K5-19          005.1+02.0  0.153  5                   8.11 5                      7.76 5                   -0.35      --              -69.5                --               -- (IIa/V)D
K5-20          356.8-03.0  0.128  5                   8.39 5                      6.75 5                   -1.64      --                                   --               -- (IIa/V)D
K6-3           353.8-01.2  0.128  6                   8.33 6                      7.98 6                   -0.35      35                                   --               -- (IIa/V)D
K6-5           354.6-01.7  0.159  6                   8.57 6                      9.12 6                   +0.55      35                                   --               -- (I/V)D
K648           065.0-27.3  0.096  10,15               7.73 10,15                  6.60 10,15               -1.13 13.5 41 11.2  6.192 -131.1    96.1    3.0 88         14.4  99 IVF
KFL 2          002.2-02.5  0.113  6                   8.24 6                           6                         11.1 35  3.5  0.484  -71.2    85.2    5.4 72          2.2  96 VF
KFL 4          003.0-02.6  0.099  6                   8.34 6                           6                         17.7 35 10.1  0.803  +26.3    27.8    3.0 72          1.1 100 VF
KFL 19         003.3-07.5  0.080  6                   8.65 6                      7.38 6                   -1.27 11.4 35  3.7  1.488  +55.8    37.2    7.8 72          0.8 101 IIIC/IIbB
Lo4            274.3+09.1  0.134  12                  8.89 12                     8.60 12                  -0.29      --              +23.8           48.0 68               -- ID
M1-1           130.3-11.7  0.116  7,21                8.29 7,16,21                7.75 7,21                -0.54  7.9 33 13.9  1.602  -36.7    12.0    5.0 87          8.0  99 IIaB
M1-4           147.4-02.3  0.094  21                  8.46 16,21                  7.88 21                  -0.58  2.3 31  9.6  0.092  -34.9    23.8    6.0 61         90.0  99 IIaF
M1-5           184.0-02.1  0.105  17,21               8.43 17,16,21               7.72 17,21               -0.71  2.9 33 10.5  0.106  +27.0    24.6    2.3 61         71.0  99 IIbF
M1-6           211.2-03.5  0.081  3                   8.34 3                      7.45 3                   -0.89  2.7 33 10.0  0.165  +51.9    37.7    2.9 87         86.0  99 IIbF
M1-7           189.8+07.7  0.137  3                   8.80 3                      8.23 3                   -0.57  5.7 40 13.2  0.764   -7.7    18.0   11.0 87         13.0  99 IIaF
M1-8           210.3+01.9  0.162  2,3                 8.70 2,3                    8.44 2,3                 -0.26  3.5 40 10.8  0.116  +38.9    19.4   18.4 87         23.0  99 IF
M1-9           212.0+04.3  0.079  2,3                 8.30 2,3                    7.41 2,3                 -0.90  4.9 33 12.0  0.367 +105.0    77.3    2.5 88         27.0  99 IIbC/IIIB
M1-11          232.8-04.7  0.094: 2                   7.88 2                      8.65 2                   +0.77  2.1 33  9.0  0.172   +1.7     5.3    2.2 61        113.0  99 IIaF
M1-12          235.3-03.9  0.026: 13                  8.44 13                     7.70 13                  -0.74  3.8 33 10.2  0.258  +81.3    55.7    1.8 61         41.0  99 IIbF
M1-13          232.4-01.8  0.145  2,3                 9.11 2,3                    8.53 2,3                 -0.58  4.5 40 10.9  0.141  +31.1     1.2   10.0 88         15.0  99 IIaF
M1-14          234.9-01.4  0.095  1,2,3               8.32 1,2,3                  7.38 1,2,3               -0.94  4.0 33 10.4  0.098  +63.1    35.4    4.7 61         60.0  99 IIbF
M1-16          226.7+05.6  0.141  2,3                 8.77 2,3                    8.57 2,3                 -0.19  5.5 40 12.0  0.537  +52.1    14.1    4.0 64         31.0  99 IB
M1-17          228.8+05.3  0.110  2,3                 8.82 2,3                    8.18 2,3                 -0.64  5.8 40 12.2  0.536  +35.7     4.7    2.5 61         17.0  99 IIbF
M1-18          231.4+04.3  0.153  3                   8.62 3                      8.34 3                   -0.28  4.4 34 10.9  0.330   +4.3    27.0   30.0 67          1.4  99 IB
M1-19          351.1+04.8  0.107  4                   8.73 4                      8.19 4                   -0.54  5.5 33  2.3  0.460  -47.5    59.7    4.0 88         20.0  99 VF
M1-20          006.1+08.3  0.118  1                   8.30 1                      7.39 1                   -0.91  3.4 33  4.3  0.491  +70.8    44.5    1.9 61         51.0  99 VF
M1-22          007.5+07.4  0.178  13                  8.34 13                     8.24 13                  -0.10  4.4 40  3.3  0.567   +9.6    42.5    6.0 87          7.8  96 VF
M1-25          004.9+04.9  0.132  13,17,21            8.90 13,17,16,21            8.29 13,17,21            -0.62  3.6 40  4.0  0.308  +24.5     0.6    3.2 61         57.0  99 VF
M1-26          358.9-00.7  0.040: 23                  8.19 16,21,23               7.52 21,23               -0.67  1.6 43  6.0  0.020   +1.5     3.5    3.2 61        400.0  99 VA
M1-27          356.5-02.3  0.008: 4                   8.86 4                      8.22 4                   -0.64  4.1 33  3.5  0.165  -39.6    17.4    8.0 87         63.0  99 VF
M1-29          359.1-01.7  0.140  21                  8.72 21                     8.22 21                  -0.50  3.1 33  4.5  0.092  -32.4    28.9    7.0 87         97.0  99 VF
M1-30          355.9-04.2  0.113  13,21               9.14 13,21                  8.62 13,21               -0.52  5.9 54  1.8  0.432 -112.4    40.2    3.5 88         31.0  99 VF
M1-31          006.4+02.0  0.161  6                   8.98 6                      9.02 6                   +0.04  4.5 35  3.2  0.157  +79.2    30.7    7.0 88         60.5  96 VF
M1-34          357.9-05.1  0.134  13,17               8.96 13,17,16               8.65 13,17               -0.31  3.5 40  4.1  0.311  +18.5    28.3   11.2 87         14.7  99 VF
M1-35          003.9-02.3  0.156  21,23               8.43 16,21,23               8.52 21,23               +0.09  4.0 33  3.6  0.161  +77.4    53.9    4.4 87         60.5  96 VF
M1-37          002.6-03.4  0.010: 4                   8.83 4                      8.56 4                   -0.27  8.4 54  0.9  0.498 +229.6   119.7    2.5 88         15.0  99 VF
M1-38          002.4-03.7  0.010: 21                  8.75 17,16,21               8.07 17,21               -0.67  6.6 54  1.1  0.426  -73.8   154.3    3.5 88         24.0  99 VF
M1-40          008.3-01.1  0.110  13                  9.08 13,16                  8.85 13                  -0.23  1.9 40  5.7  0.036  -24.0    41.1    4.3 87        208.0  99 VA
M1-42          002.7-04.8  0.156  4,24                8.85 4,24                   8.70 4,24                -0.14  4.3 40  3.3  0.360  -77.5    96.4    9.0 87         28.5  96 VF
M1-44          004.9-04.9  0.050: 21                  8.20 21                     8.10 21                  -0.10 10.2 33  2.7  0.871  -98.3   147.1    4.0 87          9.0  99 VF
M1-48          013.4-03.9  0.143  6                   8.84 6                      8.65 6                   -0.19  9.5 35  2.7  0.646 +139.6    11.5    4.8 67          6.0  99 IB
M1-50          014.6-04.3  0.105  13,14,17,23         8.74 13,14,17,16,23         7.86 13,14,17,23         -0.88  3.9 40  4.0  0.292  +22.5    50.8    5.6 87         50.0  99 IIbF
M1-51          020.9-01.1  0.126  13                  8.44 13,16                  8.21 13                  -0.23  1.2 40  6.5  0.023   +5.5    21.4   15.0 87        319.0  99 IF
M1-54          016.0-04.3  0.136  13,14,17,23         8.85 13,14,17,16,23         8.75 13,14,17,23         -0.10  3.2 40  4.6  0.240  -36.2    94.1   13.0 87         38.0  99 IC
M1-56          016.1-04.7  0.100  13,23               8.71 13,23                  8.12 13,23               -0.59  5.6 33  2.7  0.459   +7.4   146.5    1.4 87         22.0  99 IIaC
M1-57          022.1-02.4  0.105  13,14,17,23         8.86 13,14,17,16,23         8.60 13,14,17,23         -0.26  3.1 40  4.9  0.130  +92.1    22.3    8.0 87         66.6  96 IIaF
M1-58          022.0-03.1  0.130  23                  8.63 23                     8.11 23                  -0.52  3.4 40  4.6  0.184  +69.3     9.0    6.4 87         60.0  99 IIaF
M1-60          019.7-04.5  0.105  13                  8.84 13                     8.58 13                  -0.26  3.7 33  4.3  0.290 +104.8    22.4    2.5 61         48.0  99 IIaF
M1-61          019.4-05.3  0.102  13,23               8.54 13,23                  7.97 13,23               -0.56  2.4 33  5.4  0.222  +41.4     5.3    1.8 62         97.0  99 IIaF
M1-67          050.1+03.3  0.060  21                  8.48 21                     8.08 21                  -0.40  1.0 40  7.0  0.058                 120.4 87        250.0  99 IIaD
M1-72          054.4-02.5  0.060  13                  7.93 13                     7.16 13                  -0.77  4.3 33  6.2  0.188                   0.7 62         30.0  99 IIbD
M1-74          052.2-04.0  0.106  7,13,14,21,23       8.75 7,13,14,16,21,23       8.26 7,13,14,21,23       -0.48  4.1 33  6.0  0.286  +46.2    32.6    1.0 87         29.0  99 IIaF
M1-75          068.8+00.0  0.164  21,23               8.68 16,21,23               8.86 21,23               +0.17  3.9 33  7.2  0.000  -11.8    54.1   14.0 87         26.2  99 IF
M1-78          093.5+01.4  0.095  21                  8.07 16,21                  7.74 21                  -0.33  3.1 40  8.4  0.076  -77.5    84.1    6.4 87       1103.9  99 IIaC
M1-79          093.3-02.4  0.180  21                  8.62 21                     8.28 21                  -0.34  2.0 52  8.0  0.084  -13.8    32.1   30.0 87         19.0  99 IIaF
M1-80          107.7-02.2  0.095  14,21,23            8.71 14,16,21,23            8.38 14,21,23            -0.32  5.5 33 10.6  0.211  -50.7    15.5    8.0 87         25.0  99 IIaF
M2-2           147.8+04.1  0.100  21                  8.43 16,21                  7.95 21                  -0.48  1.4 40  8.8  0.100   -8.3     6.1    7.0 87         54.0  99 IIaF
M2-4           349.8+04.4  0.128  1                   8.30 1                      7.65 1                   -0.65  6.8 54  1.5  0.522 -199.9    19.8    2.0 88         32.0  99 IIaF
M2-6           353.3+06.3  0.087  13,21,23            8.47 13,16,21,23            7.59 13,21,23            -0.88      --             -119.1            1.6 88         17.0  92 (V/IIb/III/IV)D
M2-7           353.7+06.3  0.137  6                   8.74 6                      7.91 6                   -0.83  7.3 35  0.9  0.801  -51.9   205.6    7.8 67          7.0  99 VF
M2-8           352.1+05.1  0.223  6                   8.54 6                      8.50 6                   -0.04  7.2 35  1.1  0.640  +33.0   283.6    4.2 67         18.0  99 VF
M2-9           010.8+18.0  0.072  13,21               8.43 13,16,21               7.64 13,21               -0.79  3.3 40  4.6  1.020  +99.7    61.0   46.0 87         36.0  99 IIIF
M2-10          354.2+04.3  0.106  13,17,21            8.88 13,17,16,21            8.45 13,17,21            -0.42  3.9 40  3.8  0.292  -77.3    44.7    2.2 87          9.1  99 VF
M2-11          356.9+04.5  0.119  13,23               8.73 13,23                  7.82 13,23               -0.92  7.3 54  0.5  0.573  +92.5   323.9    2.7 87         22.0  99 VF
M2-12          359.8+05.6  0.010: 6                   8.56 6                      7.96 6                   -0.60  8.2 35  0.6  0.800  +72.9    86.5    5.0 78         12.9  95 VF
M2-13          011.1+11.5  0.117  6                   8.72 6                      8.22 6                   -0.50  7.6 33  1.5  1.515  +71.0   174.6    1.5 61         13.0  99 IIaE
M2-15          011.0+06.2  0.128  6                   8.61 6                      8.30 6                   -0.31  6.7 35  1.7  0.724   -4.4   215.6    5.8 67         12.5  99 IIaC
M2-16          357.4-03.2  0.123  4                   8.91 4                      8.81 4                   -0.10  1.8 40  5.8  0.100  +98.1   103.3    5.4 87         24.8  99 VF
M2-18          357.4-03.5  0.100  4                   8.54 4                      7.48 4                   -1.06  6.5 33  1.2  0.397  -13.0    65.4    1.5 87         17.0  99 VF
M2-19          000.2-01.9  0.096  4                   8.61 4                      7.89 4                   -0.72  8.2 33  0.6  0.272  -52.4    65.2    5.0 87         22.6  96 VF
M2-20          000.4-01.9  0.081  6                   8.78 6                      8.07 6                   -0.71  6.1 35  1.5  0.202  +67.6    58.8    6.6 77,72       7.4  96 VF
M2-21          000.7-02.7  0.120  21                  8.49 21                     7.95 21                  -0.54  6.1 33  1.5  0.287 -155.7   171.0    3.0 87         23.0  99 VF
M2-22          357.4-04.6  0.140  21                  8.53 21                     8.49 21                  -0.04  2.2 40  5.4  0.176  -95.3    88.9    5.0 87          6.5  99 VF
M2-23          002.2-02.7  0.096  13,21,23            8.42 13,16,21,23            8.05 13,21,23            -0.38  3.9 33  3.7  0.184 +195.8   183.1    0.7 88         41.0  99 VF
M2-24          356.9-05.8  0.130  21                  7.83 21                     7.66 21                  -0.17  7.2 40  0.6  0.728 +153.2   352.2    8.0 87          3.0  99 VF
M2-26          003.6-02.3  0.161  6                   8.49 6                      8.77 6                   +0.28  8.2 35  0.8  0.329  -43.5   216.2    9.2 77,67       5.0  99 VF
M2-27          359.9-04.5  0.132  21,18               8.89 21                     8.63 21                  -0.26  5.0 33  2.6  0.392 +153.3   154.3    2.5 88         50.0  99 VF
M2-29          004.0-03.0  0.105  10,13,21            7.58 10,13,21               6.76 10,13,21            -0.82  8.6 33  1.1  0.450 -102.8   225.8    3.5 87          8.0  99 VF
M2-30          003.7-04.6  0.114  13,21               8.73 13,21                  7.87 13,21               -0.86  8.8 33  1.3  0.706 +164.1    65.9    3.5 87         14.0  99 VF
M2-33          002.0-06.2  0.093  21                  8.62 21                     7.60 21                  -1.02  4.9 40  2.7  0.529 -117.3   136.4    4.0 88         12.0  99 VF
M2-36          003.2-06.2  0.137  24                  9.11 24                     8.74 24                  -0.37  4.0 40  3.6  0.432  +81.9    62.9    7.0 87         13.0  99 VF
M2-38          005.7-05.3  0.152  6                   8.58 6                      8.57 6                   -0.01  7.5 35  0.8  0.693  -67.8   345.0    9.3 77,72,67    8.0  99 VF
M2-39          008.1-04.7  0.107  6                   7.48 6                      6.94 6                   -0.54 10.1 35  2.8  0.828  +82.6     6.0    3.2 67          8.0  99 VF
M2-42          008.2-04.8  0.099  13,23               8.43 13,23                  8.16 13,23               -0.27  2.3 40  5.3  0.192 +131.1   110.4    4.0 87         14.0  99 VF
M2-46          024.8-02.7  0.074  13                  8.41 13                     8.36 13                  -0.05 12.0 33  6.0  0.565  +79.2    36.6    5.0 87         12.0  96 IIaF
M2-50          097.6-02.4  0.042: 21                  8.34 16,21                  7.49 21                  -0.85 10.0 33 13.3  0.419 -126.5    65.1    4.5 87          6.5  99 IIbC/IIIB
M2-52          103.7+00.4  0.165  20                  8.42 20                     8.78 20                  +0.36  1.5 40  8.1  0.010  -83.4    97.8   14.0 87         14.0  99 IC
M2-53          104.4-01.6  0.094  23                  8.09 23                     7.17 23                  -0.92  0.9 40  7.9  0.025  -53.8    74.3   14.8 76         11.0  99 IIbC/IIIB
M2-55          116.2+08.5  0.143  21,23,19            8.68 21,23                  8.27 21,23               -0.41  1.9 40  8.6  0.281  -15.7    16.7   40.0 87         19.0  99 IIaF
M3-1           242.6-11.6  0.118  12,21,23            8.35 12,16,21,23            7.79 12,21,23            -0.56  4.3 40 10.2  0.865  +42.0    14.9   11.0 87         24.0  99 IIaF
M3-2           240.3-07.6  0.212  3                   8.23 3                      8.53 3                   +0.30  3.2 40  9.6  0.423  +53.0    35.8    7.6 87          2.7  99 IB
M3-3           221.7+05.3  0.129  3                   8.54 3                      8.62 3                   +0.08  2.5 40  9.6  0.231  +81.6    68.1   12.2 87          5.6  99 IC
M3-4           241.0+02.3  0.137  12,17               8.67 12,17,16               8.25 12,17               -0.42  4.6 40 10.6  0.185  +60.3    28.3   13.8 87          2.4  99 IIaF
M3-5           245.4+01.6  0.111  12,23               8.28 12,16,23               8.06 12,23               -0.22  4.9 40 10.6  0.137  +50.4    17.1    7.0 87         10.0  99 IIaF
M3-6           253.9+05.7  0.100  13,12,17            8.72 13,12,17,16            7.39 13,12,17            -1.34  2.6 40  8.7  0.258  +33.4    32.5   11.0 87         75.0  99 IIbF
M3-7           357.1+03.6  0.107  21                  8.41 21                     8.08 21                  -0.33  4.6 40  3.0  0.289 -184.8   161.0    6.2 87         28.0  99 VF
M3-8           358.2+04.2  0.132  1,4                 8.34 1,4                    7.96 1,4                 -0.37  4.9 40  2.7  0.359  +85.7   103.2    2.9 87         20.0  99 VF
M3-9           359.9+05.1  0.059: 6                   8.68 6                      7.69 6                   -0.99  3.6 35  4.0  0.320  -74.4    73.9   17.0 67         35.0  99 VF
M3-10          358.2+03.6  0.100  4                   8.76 4                      8.17 4                   -0.59  6.1 40  1.5  0.383 -122.3    83.6    3.0 88         29.0  99 VF
M3-14          355.4-02.4  0.135  4                   8.90 4                      8.61 4                   -0.29  1.6 40  6.0  0.067  -74.5    66.4    2.8 87         30.0  99 VF
M3-15          006.8+04.1  0.122  14,17,21            8.64 14,17,16,21            8.30 14,17,21            -0.34  4.1 54  3.6  0.293 +107.8    66.0    5.0 88         65.0  99 VF
M3-16          359.1-02.3  0.093  4                   8.90 4                      7.88 4                   -1.02  1.4 40  6.2  0.056  +72.0    73.4    6.6 87         17.0  99 VF
M3-17          359.3-03.1  0.079  4                   8.65 4                      7.94 4                   -0.71  9.1 33  1.5  0.492  -24.1     8.6    2.9 87         12.0  99 VF
M3-19          000.4-02.9  0.101  6                   8.00 6                      7.27 6                   -0.73  8.3 35  0.7  0.420 +150.5   128.8    5.7 77,67       7.4  99 VF
M3-20          002.1-02.2  0.098  21                  8.70 21                     7.72 21                  -0.98  4.7 33  2.9  0.180  +33.5    15.2    4.0 87         40.0  99 VF
M3-21          355.1-06.9  0.102  13,23               8.86 13,23                  8.29 13,23               -0.56  4.9 40  2.8  0.589  -59.7    14.1    5.0 87         30.0  99 VF
M3-26          004.8-05.0  0.137  6                   8.40 6                      8.43 6                   +0.03  7.4 35  0.7  0.645   -0.5   270.8    8.6 77,72,67    8.0  99 VF
M3-29          004.0-11.1  0.089  13                  8.58 13,16                  8.19 13                  -0.39  3.0 40  4.7  0.578  +57.7    43.6    8.2 87         18.7  99 IIaF
M3-32          009.4-09.8  0.132  6                   8.56 6                      8.27 6                   -0.29  6.9 35  1.4  1.174  +67.9   148.7    6.0 67         12.0  99 VF
M3-33          009.6-10.6  0.072  6                   8.62 6                      7.72 6                   -0.90  5.6 40  2.4  1.030 +188.7    75.8    6.0 87          7.5  99 IIIF
M3-35          071.6-02.3  0.111  21,18               8.40 21                          21                         1.8 33  7.2  0.072 -179.2   220.1    1.5 61        140.0  99 (IIa/IIb)C*/(III/IV)B*
M3-36          358.6+07.8  0.100  21                  8.67 21                          21                         5.9 40  1.8  0.801  +10.9    35.8    3.2 87          3.5  99 VF
M3-37          359.8+06.9  0.092  6                   8.86 6                      8.34 6                   -0.52 10.0 35  2.3  1.201  -64.6    62.2   10.0 78          5.0  99 VF
M3-38          356.9+04.4  0.086  13,21               8.43 13,21                  8.32 13                  -0.11  5.9 33  1.8  0.453 -162.3   106.6    1.8 87         21.0  99 VF
M3-42          357.5+03.2  0.120  21                  9.00 21                     9.29 21                  +0.29  4.0 40  3.6  0.223 -258.4   243.3    6.0 87          6.0  99 VF
M3-43          000.1-01.1  0.140  21                  9.00 21                          21                         5.8 33  1.8  0.111   +1.6     0.1    3.8 87         27.2  99 VF
M3-45          359.7-01.8  0.085  4                   8.45 4                      7.71 4                   -0.74  1.0 40  6.6  0.031  +37.0    37.4    6.6 83         24.3  98 VF
M3-46          359.1-02.9  0.150  21                  9.04 21                     8.81 21                  -0.23  2.6 40  5.0  0.132  -62.5    59.8    4.4 76               -- VD
M3-48          359.0-04.1  0.140  21                  8.26 21                          21                         4.4 40  3.2  0.315   -3.6     3.8    4.8 76               -- VD
M3-50          357.1-06.1  0.130  21                  8.95 21                          21                         8.3 40  0.8  0.882  +25.2   165.1    4.0 76               -- VD
M3-52          018.9+04.1  0.129  6                   8.79 6                      8.58 6                   -0.21 10.7 35  4.3  0.765   -1.5    82.5   11.6 67          3.0  99 IE
M3-54          018.6-02.2  0.122  6                   8.67 6                      7.33 6                   -1.34  8.9 35  3.0  0.342 +168.0    12.1    5.5 61          8.0  99 IIbF
M4-3           357.2+07.4  0.095  21                  8.68 16,21                  8.28 21                  -0.40  8.1 54  0.6  1.043 +141.7   325.9    1.4 88         28.0  99 VF
M4-4           357.0+02.4  0.154  6                   8.92 6                      8.74 6                   -0.18  8.3 35  0.8  0.348  +21.4   158.4    6.6 67          9.8  95 VF
M4-6           358.6+01.8  0.111  6                   8.71 6                      8.47 6                   -0.24  6.3 54  1.3  0.198 -264.0   227.7    2.0 88         42.0  99 VF
M4-7           358.5-02.5  0.102  6                   8.33 6                      7.94 6                   -0.39  5.1 35  2.5  0.222 -240.6   224.2    7.0 63         33.0  99 VF
M4-8           018.9+03.6  0.015: 6                   8.03 6                      7.24 6                   -0.79  9.3 35  3.2  0.584  +40.7    95.8    1.3 61         19.0  99 IIbC/IIIB
M4-14          043.0-03.0         21                  8.34 21                     7.85 21                  -0.49  1.6 40  6.5  0.084  +45.5     4.8    7.0 87          8.0  99 indef.
MaC2-1         205.8-26.7  0.111  2                   8.44 2                      7.08 2                   -1.36      --              +59.9                --               -- (IIb/III/IV)D
Me1-1          052.5-02.9  0.118  21,23               8.71 16,21,23               8.52 21,23               -0.20  3.8 40  6.1  0.192   +7.9    68.8    4.7 87         45.1  96 IIaC
Me2-1          342.1+27.5  0.100  24                  8.72 24                     7.71 24                  -1.01  4.0 40  4.4  1.847  +51.8   117.0    7.0 61         30.0  99 IVF
Me2-2          100.0-08.7  0.157  21,23,18,19         8.34 16,21,23,18,19         8.52 21,23,18,19         +0.18  5.0 33  9.8  0.756 -143.7   121.1    1.2 62         40.0  99 IE
MyCn18         307.5-04.9  0.095  12                  8.39 12                     8.41 12                  +0.02  0.8 51  7.1  0.068  -71.5    34.5    6.0 87        106.0  99 IIaF
Mz1            322.4-02.6  0.130  22                  8.78 22                     8.39 22                  -0.39  1.1 51  6.8  0.050  -32.2     6.0   25.2 87         61.0  99 IIaF
Mz2            329.3-02.8  0.138  13,23,22            9.02 13,16,23,22            8.25 13,23,22            -0.77  2.3 40  5.7  0.112  -27.9    32.1   22.8 87         75.0  99 IIaF
Mz3            331.7-01.0  0.141  13,21,19            8.36 24                     8.48 24                  +0.12  4.5 31  4.2  0.079  -18.6   103.1   25.4 87        649.0  99 IC
NGC 40         120.0+09.8  0.045: 21,23               8.72 24                     8.11 24                  -0.61  1.0 32  8.1  0.170  -14.4    25.8   36.4 87        460.0  99 IIbF
NGC 246        118.8-74.7         16                  7.80 16                          16                         0.5 48  7.7  0.482  -50.4    56.9  224.0 87        248.0  99 indef.
NGC 650        130.9-10.5  0.121  15,21,23,18,19      8.86 15,16,21,23,19         8.52 15,21,23,19         -0.34  0.7 47  8.1  0.128  -17.8    29.2  100.0 87        125.0  99 IIaF
NGC 1360       220.3-53.9         16                       16                          16                         0.4 49  7.8  0.323  +28.7    37.9  370.0 87        225.0  99 indef.
NGC 1514       165.5-15.2  0.081  3                   8.81 3                           3                          0.6 47  8.2  0.157  +52.5    49.4  160.0 87        288.0  99 (IIa/IIb)F*
NGC 1535       206.4-40.5  0.092  7,15,21,18          8.55 7,15,16,21,18          7.63 7,15,21,18          -0.91  2.0 43  9.0  1.299  -16.9    19.6   18.4 87        160.0  99 IIIC/IIbB
NGC 2022       196.6-10.9  0.106  24                  8.67 24                     9.00 24                  +0.33  1.8 51  9.3  0.340   +1.3     2.8   19.7 87         91.0  99 IIaF
NGC 2242       170.3+15.8  0.099  10,15               7.77 10,15,16               7.28 10                  -0.49  6.0 39 13.3  1.634  +24.9    35.0   22.0 86               -- IIaB
NGC 2346       215.6+03.6  0.136  21,23,18,19         8.60 16,21,23,19            8.24 21,23,19            -0.36  0.8 47  8.3  0.050   +8.5    14.2   52.0 64         86.0  99 IIaF
NGC 2371-72    189.1+19.8  0.114  7,12,15,21,18,19    8.75 7,12,15,16,21,18,19    8.45 7,12,15,21,18,19    -0.31  0.5 45  8.1  0.169  +12.8    15.1   54.0 87         87.0  99 IIaF
NGC 2392       197.8+17.3  0.088  7,9,13,21,23        8.50 7,9,13,16,21,23        8.14 7,9,13,21,23        -0.36  1.6 53  9.1  0.476  +65.4    62.6   46.0 80        228.5  93 IIaC
NGC 2438       231.8+04.1  0.113  12,15,21,23         8.64 12,15,16,23            8.17 12,15,23            -0.47  2.0 46  9.0  0.143  +61.7    55.7   80.0 87         67.0  99 IIaF
NGC 2440       234.8+02.4  0.119  24                  8.58 24                     8.64 24                  +0.06  1.1 40  8.3  0.046  +48.8    56.4   18.4 87        370.0  99 IIaF
NGC 2452       243.3-01.0  0.111  12,21,23,19         8.69 12,16,21,23,19         8.55 12,21,23,19         -0.14  2.7 40  9.1  0.047  +48.0    38.0   19.6 87         57.0  99 IIaF
NGC 2474-75    164.8+31.1         21                       21                          21                  +0.08  0.6 33  8.1  0.310  -86.2    89.5  380.0 76               -- indef.
NGC 2610       239.6+13.9  0.110  21                  8.18 16                          16                  -0.42  2.6 40  9.1  0.625  +76.7    67.2   49.0 87         30.0  99 IIaC
NGC 2792       265.7+04.1  0.110  7,12,17,21          8.79 12,17,16,21            8.19 12,17,21            -0.60  1.8 40  7.9  0.129   +2.8    21.9   50.0 87        116.0  99 IIaF
NGC 2818       261.9+08.5  0.148  21,23,18,19         8.62 16,21,23,18,19         8.54 21,23,18,19         -0.09  2.3 40  8.2  0.340  -12.0     1.6   50.0 87         33.0  99 IB
NGC 2867       278.1-05.9  0.115  12,17,21,23         8.72 12,17,16,21,23         8.23 12,17,21,23         -0.49  1.7 51  7.5  0.175   +2.7    34.0   15.2 87        252.0  99 IIaF
NGC 2899       277.1-03.8  0.134  12,23               8.58 12,16,23               8.67 12,23               +0.09  1.5 40  7.6  0.099   -6.8    24.3   90.0 87         86.0  99 IF
NGC 3132       272.1+12.3  0.121  1                   8.95 1                      8.49 1                   -0.46  0.5 47  7.6  0.107  -25.1     4.3   45.0 87        230.0  99 IIaF
NGC 3195       296.6-20.0  0.132  12,17,23            8.76 12,17,16,23            8.28 12,17,23            -0.48  2.4 40  6.9  0.821  -14.8    33.1   39.4 87         35.0  99 IIaF
NGC 3211       286.3-04.8  0.115  7,17,21,18          8.84 7,17,16,21,18          8.11 7,17,21             -0.73  2.5 40  7.3  0.209  -30.8     8.1   16.0 87        228.0  99 IIbF
NGC 3242       261.0+32.0  0.101  7,17,17,21,23,22,18 8.66 7,17,17,16,21,23,22,18 7.91 7,17,17,21,23,22,18 -0.75  0.5 48  7.7  0.265   -2.8    20.2   40.0 80        315.5  93 IIbF
NGC 3587       148.4+57.0  0.095  14,21               8.61 14,16,21               8.01 14,21               -0.60  0.6 47  7.9  0.503  +10.0     4.0  170.0 87        101.0  99 IIbF
NGC 3699       292.6+01.2  0.130  1                   9.01 1                      8.58 1                   -0.43  2.0 40  7.1  0.042  -22.4    23.2   44.8 87         67.0  99 IIaF
NGC 3918       294.6+04.7  0.109  7,15,21,18          8.78 7,15,16,21,18          8.27 7,15,21,18          -0.51  0.9 40  7.3  0.074  -21.8    16.1   16.0 87        859.0  99 IIaF
NGC 4361       294.1+43.6  0.111  10,21,22,18         8.27 10,16,21               7.55 10,21               -0.72  1.2 43  7.3  0.828   +8.8    36.0  114.0 87        207.0  99 IIbF
NGC 5189       307.2-03.4  0.127  12,22               8.73 12,16,22               8.24 12,22               -0.49  1.3 51  6.9  0.077  -13.2    32.1  140.0 87        455.0  99 IIaF
NGC 5307       312.3+10.5  0.101  12,17,21,18         8.63 12,17,16,21,18         7.97 12,17,21,18         -0.65  2.3 40  6.3  0.419  +38.9   100.7   12.6 87         95.0  99 IIbC/(III/IV)B
NGC 5315       309.1-04.3  0.124  24                  8.72 24                     8.66 24                  -0.06  1.2 33  6.9  0.090  -37.8     5.8    6.1 87        442.0  99 IIaF
